time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust,normalized_tau_x,normalized_tau_y,normalized_tau_z,normalized_thrust,throttle1,throttle2,throttle3,throttle4
2.22,0.0,0.0,-10.10631016240585,0.0,0.0,-12.232858200919631,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.23,0.0,0.0,-10.229521644415046,0.0,0.0,-12.321148200919632,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.24,0.0,0.0,-10.353616026424243,0.0,0.0,-12.409438200919633,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.25,0.0,0.0,-10.478593308433439,0.0,0.0,-12.497728200919633,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.2600000000000002,0.0,0.0,-10.604453490442635,0.0,0.0,-12.586018200919634,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.27,0.0,0.0,-10.731196572451832,0.0,0.0,-12.674308200919635,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.2800000000000002,0.0,0.0,-10.858822554461028,0.0,0.0,-12.762598200919635,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.29,0.0,0.0,-10.987331436470225,0.0,0.0,-12.850888200919636,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.3000000000000003,0.0,0.0,-11.116723218479422,0.0,0.0,-12.939178200919637,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.31,0.0,0.0,-11.246997900488617,0.0,0.0,-13.027468200919637,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.32,0.0,0.0,-11.378155482497814,0.0,0.0,-13.115758200919638,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.33,0.0,0.0,-11.51019596450701,0.0,0.0,-13.204048200919638,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.34,0.0,0.0,-11.643119346516206,0.0,0.0,-13.29233820091964,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.35,0.0,0.0,-11.776925628525403,0.0,0.0,-13.38062820091964,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.36,0.0,0.0,-11.9116148105346,0.0,0.0,-13.46891820091964,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.37,0.0,0.0,-12.047186892543795,0.0,0.0,-13.557208200919641,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.38,0.0,0.0,-12.183641874552992,0.0,0.0,-13.645498200919642,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.39,0.0,0.0,-12.320979756562188,0.0,0.0,-13.733788200919642,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.4,0.0,0.0,-12.459200538571384,0.0,0.0,-13.822078200919643,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.41,0.0,0.0,-12.59830422058058,0.0,0.0,-13.910368200919644,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.42,0.0,0.0,-12.738290802589777,0.0,0.0,-13.998658200919644,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.43,0.0,0.0,-12.879160284598973,0.0,0.0,-14.086948200919645,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.44,0.0,0.0,-13.020912666608169,0.0,0.0,-14.175238200919646,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.45,0.0,0.0,-13.163547948617365,0.0,0.0,-14.263528200919646,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.46,0.0,0.0,-13.307066130626563,0.0,0.0,-14.351818200919647,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.47,0.0,0.0,-13.451467212635759,0.0,0.0,-14.440108200919648,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.48,0.0,0.0,-13.596751194644956,0.0,0.0,-14.528398200919648,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.49,0.0,0.0,-13.742918076654153,0.0,0.0,-14.616688200919649,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.5,0.0,0.0,-13.889967858663349,0.0,0.0,-14.70497820091965,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.5100000000000002,0.0,0.0,-14.037900540672545,0.0,0.0,-14.79326820091965,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.52,0.0,0.0,-14.186716122681743,0.0,0.0,-14.88155820091965,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.5300000000000002,0.0,0.0,-14.336414604690939,0.0,0.0,-14.969848200919651,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.54,0.0,0.0,-14.486995986700135,0.0,0.0,-15.058138200919652,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.5500000000000003,0.0,0.0,-14.638460268709332,0.0,0.0,-15.146428200919653,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.56,0.0,0.0,-14.790807450718528,0.0,0.0,-15.234718200919653,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.57,0.0,0.0,-14.944037532727725,0.0,0.0,-15.323008200919654,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.58,0.0,0.0,-15.098150514736922,0.0,0.0,-15.411298200919655,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.59,0.0,0.0,-15.253146396746118,0.0,0.0,-15.499588200919655,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.6,0.0,0.0,-15.409025178755314,0.0,0.0,-15.587878200919656,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.61,0.0,0.0,-15.565786860764511,0.0,0.0,-15.676168200919657,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.62,0.0,0.0,-15.723431442773707,0.0,0.0,-15.764458200919657,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.63,0.0,0.0,-15.881958924782904,0.0,0.0,-15.852748200919658,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.64,0.0,0.0,-16.0413693067921,0.0,0.0,-15.941038200919659,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.65,0.0,0.0,-16.201662588801295,0.0,0.0,-16.029328200919657,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.66,0.0,0.0,-16.36283877081049,0.0,0.0,-16.117618200919658,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.67,0.0,0.0,-16.524897852819688,0.0,0.0,-16.20590820091966,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.68,0.0,0.0,-16.687839834828885,0.0,0.0,-16.29419820091966,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.69,0.0,0.0,-16.851664716838084,0.0,0.0,-16.38248820091966,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.7,0.0,0.0,-17.01637249884728,0.0,0.0,-16.47077820091966,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.71,0.0,0.0,-17.181963180856474,0.0,0.0,-16.55906820091966,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.72,0.0,0.0,-17.34843676286567,0.0,0.0,-16.647358200919662,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.73,0.0,0.0,-17.515793244874867,0.0,0.0,-16.735648200919663,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.74,0.0,0.0,-17.684032626884065,0.0,0.0,-16.823938200919663,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.75,0.0,0.0,-17.853154908893263,0.0,0.0,-16.912228200919664,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.7600000000000002,0.0,0.0,-18.023160090902458,0.0,0.0,-17.000518200919664,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.77,0.0,0.0,-18.194048172911653,0.0,0.0,-17.088808200919665,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.7800000000000002,0.0,0.0,-18.36581915492085,0.0,0.0,-17.177098200919666,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.79,0.0,0.0,-18.538473036930046,0.0,0.0,-17.265388200919666,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.8000000000000003,0.0,0.0,-18.712009818939244,0.0,0.0,-17.353678200919667,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.81,0.0,0.0,-18.88642950094844,0.0,0.0,-17.441968200919668,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.82,0.0,0.0,-19.06173208295764,0.0,0.0,-17.53025820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.83,0.0,0.0,-19.237917564966835,0.0,0.0,-17.61854820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.84,0.0,0.0,-19.41498594697603,0.0,0.0,-17.70683820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.85,0.0,0.0,-19.592937228985228,0.0,0.0,-17.79512820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.86,0.0,0.0,-19.771771410994425,0.0,0.0,-17.88341820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.87,0.0,0.0,-19.951488493003623,0.0,0.0,-17.97170820091967,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.88,0.0,0.0,-20.13208847501282,0.0,0.0,-18.059998200919672,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.89,0.0,0.0,-20.313571357022017,0.0,0.0,-18.148288200919673,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.9,0.0,0.0,-20.495937139031213,0.0,0.0,-18.236578200919674,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.91,0.0,0.0,-20.67918582104041,0.0,0.0,-18.324868200919674,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.92,0.0,0.0,-20.863317403049606,0.0,0.0,-18.413158200919675,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.93,0.0,0.0,-21.048331885058804,0.0,0.0,-18.501448200919675,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.94,0.0,0.0,-21.234229267068002,0.0,0.0,-18.589738200919676,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.95,0.0,0.0,-21.421009549077198,0.0,0.0,-18.678028200919677,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.96,0.0,0.0,-21.608672731086394,0.0,0.0,-18.766318200919677,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.97,0.0,0.0,-21.79721881309559,0.0,0.0,-18.854608200919678,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.98,0.0,0.0,-21.986647795104787,0.0,0.0,-18.94289820091968,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2.99,0.0,0.0,-22.176959677113985,0.0,0.0,-19.03118820091968,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.0,0.0,0.0,-22.368154459123183,0.0,0.0,-19.11947820091968,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.0100000000000002,0.0,0.0,-22.560232141132378,0.0,0.0,-19.20776820091968,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.02,0.0,0.0,-22.753192723141574,0.0,0.0,-19.29605820091968,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.0300000000000002,0.0,0.0,-22.94703620515077,0.0,0.0,-19.384348200919682,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.04,0.0,0.0,-23.141762587159967,0.0,0.0,-19.472638200919683,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.0500000000000003,0.0,0.0,-23.337371869169164,0.0,0.0,-19.560928200919683,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.06,0.0,0.0,-23.533864051178362,0.0,0.0,-19.649218200919684,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.0700000000000003,0.0,0.0,-23.731239133187557,0.0,0.0,-19.737508200919684,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.08,0.0,0.0,-23.929497115196753,0.0,0.0,-19.825798200919685,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.09,0.0,0.0,-24.12863799720595,0.0,0.0,-19.914088200919686,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.1,0.0,0.0,-24.328661779215146,0.0,0.0,-20.002378200919686,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.11,0.0,0.0,-24.529568461224343,0.0,0.0,-20.090668200919687,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.12,0.0,0.0,-24.73135804323354,0.0,0.0,-20.178958200919688,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.13,0.0,0.0,-24.93403052524274,0.0,0.0,-20.26724820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.14,0.0,0.0,-25.137585907251935,0.0,0.0,-20.35553820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.15,0.0,0.0,-25.34202418926113,0.0,0.0,-20.44382820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.16,0.0,0.0,-25.54734537127033,0.0,0.0,-20.53211820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.17,0.0,0.0,-25.753549453279525,0.0,0.0,-20.62040820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.18,0.0,0.0,-25.960636435288723,0.0,0.0,-20.70869820091969,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.19,0.0,0.0,-26.16860631729792,0.0,0.0,-20.796988200919692,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.2,0.0,0.0,-26.377459099307117,0.0,0.0,-20.885278200919693,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.21,0.0,0.0,-26.587194781316313,0.0,0.0,-20.973568200919694,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.22,0.0,0.0,-26.79781336332551,0.0,0.0,-21.061858200919694,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.23,0.0,0.0,-27.009314845334707,0.0,0.0,-21.150148200919695,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.24,0.0,0.0,-27.221699227343905,0.0,0.0,-21.238438200919695,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.25,0.0,0.0,-27.434966509353103,0.0,0.0,-21.326728200919696,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.2600000000000002,0.0,0.0,-27.6491166913623,0.0,0.0,-21.415018200919697,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.27,0.0,0.0,-27.864149773371494,0.0,0.0,-21.503308200919697,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.2800000000000002,0.0,0.0,-28.08006575538069,0.0,0.0,-21.591598200919698,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.29,0.0,0.0,-28.296864637389888,0.0,0.0,-21.6798882009197,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.3000000000000003,0.0,0.0,-28.514546419399085,0.0,0.0,-21.7681782009197,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.31,0.0,0.0,-28.733111101408284,0.0,0.0,-21.8564682009197,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.3200000000000003,0.0,0.0,-28.95255868341748,0.0,0.0,-21.9447582009197,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.33,0.0,0.0,-29.172889165426675,0.0,0.0,-22.0330482009197,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.34,0.0,0.0,-29.39410254743587,0.0,0.0,-22.121338200919702,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.35,0.0,0.0,-29.616198829445068,0.0,0.0,-22.209628200919703,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.36,0.0,0.0,-29.839178011454266,0.0,0.0,-22.297918200919703,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.37,0.0,0.0,-30.063040093463464,0.0,0.0,-22.386208200919704,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.38,0.0,0.0,-30.287785075472662,0.0,0.0,-22.474498200919705,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.39,0.0,0.0,-30.513412957481858,0.0,0.0,-22.562788200919705,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.4,0.0,0.0,-30.739923739491054,0.0,0.0,-22.651078200919706,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.41,0.0,0.0,-30.96731742150025,0.0,0.0,-22.739368200919706,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.42,0.0,0.0,-31.19559400350945,0.0,0.0,-22.827658200919707,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.43,0.0,0.0,-31.424753485518647,0.0,0.0,-22.915948200919708,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.44,0.0,0.0,-31.654795867527845,0.0,0.0,-23.00423820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.45,0.0,0.0,-31.88572114953704,0.0,0.0,-23.09252820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.46,0.0,0.0,-32.11752933154624,0.0,0.0,-23.18081820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.47,0.0,0.0,-32.350220413555434,0.0,0.0,-23.26910820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.48,0.0,0.0,-32.58379439556463,0.0,0.0,-23.35739820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.49,0.0,0.0,-32.81825127757383,0.0,0.0,-23.44568820091971,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.5,0.0,0.0,-33.05359105958303,0.0,0.0,-23.533978200919712,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.5100000000000002,0.0,0.0,-33.289813741592226,0.0,0.0,-23.622268200919713,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.52,0.0,0.0,-33.526919323601426,0.0,0.0,-23.710558200919714,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.5300000000000002,0.0,0.0,-33.764907805610626,0.0,0.0,-23.798848200919714,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.54,0.0,0.0,-34.00377918761982,0.0,0.0,-23.887138200919715,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.5500000000000003,0.0,0.0,-34.243533469629014,0.0,0.0,-23.975428200919715,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.56,0.0,0.0,-34.48417065163821,0.0,0.0,-24.063718200919716,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.5700000000000003,0.0,0.0,-34.725690733647404,0.0,0.0,-24.152008200919717,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.58,0.0,0.0,-34.9680937156566,0.0,0.0,-24.240298200919717,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.59,0.0,0.0,-35.2113795976658,0.0,0.0,-24.328588200919718,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.6,0.0,0.0,-35.455548379674994,0.0,0.0,-24.41687820091972,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.61,0.0,0.0,-35.70060006168419,0.0,0.0,-24.50516820091972,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.62,0.0,0.0,-35.94653464369339,0.0,0.0,-24.59345820091972,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.63,0.0,0.0,-36.19335212570259,0.0,0.0,-24.68174820091972,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.64,0.0,0.0,-36.44105250771179,0.0,0.0,-24.77003820091972,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.65,0.0,0.0,-36.68963578972099,0.0,0.0,-24.858328200919722,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.66,0.0,0.0,-36.93910197173019,0.0,0.0,-24.946618200919723,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.67,0.0,0.0,-37.18945105373938,0.0,0.0,-25.034908200919723,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.68,0.0,0.0,-37.44068303574858,0.0,0.0,-25.123198200919724,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.69,0.0,0.0,-37.69279791775777,0.0,0.0,-25.211488200919725,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.7,0.0,0.0,-37.94579569976697,0.0,0.0,-25.299778200919725,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.71,0.0,0.0,-38.199676381776165,0.0,0.0,-25.388068200919726,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.72,0.0,0.0,-38.45443996378536,0.0,0.0,-25.476358200919726,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.73,0.0,0.0,-38.71008644579456,0.0,0.0,-25.564648200919727,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.74,0.0,0.0,-38.96661582780376,0.0,0.0,-25.652938200919728,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.75,0.0,0.0,-39.224028109812956,0.0,0.0,-25.74122820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.7600000000000002,0.0,0.0,-39.482323291822155,0.0,0.0,-25.82951820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.77,0.0,0.0,-39.741501373831355,0.0,0.0,-25.91780820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.7800000000000002,0.0,0.0,-40.001562355840555,0.0,0.0,-26.00609820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.79,0.0,0.0,-40.26250623784975,0.0,0.0,-26.09438820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.8000000000000003,0.0,0.0,-40.52433301985894,0.0,0.0,-26.18267820091973,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.81,0.0,0.0,-40.78704270186814,0.0,0.0,-26.270968200919732,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.8200000000000003,0.0,0.0,-41.050635283877334,0.0,0.0,-26.359258200919733,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.83,0.0,0.0,-41.31511076588653,0.0,0.0,-26.447548200919734,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.84,0.0,0.0,-41.58046914789573,0.0,0.0,-26.535838200919734,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.85,0.0,0.0,-41.846710429904924,0.0,0.0,-26.624128200919735,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.86,0.0,0.0,-42.11383461191412,0.0,0.0,-26.712418200919736,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.87,0.0,0.0,-42.38184169392332,0.0,0.0,-26.800708200919736,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.88,0.0,0.0,-42.65073167593252,0.0,0.0,-26.888998200919737,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.89,0.0,0.0,-42.92050455794172,0.0,0.0,-26.977288200919737,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.9,0.0,0.0,-43.19116033995092,0.0,0.0,-27.065578200919738,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.91,0.0,0.0,-43.46269902196012,0.0,0.0,-27.15386820091974,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.92,0.0,0.0,-43.735120603969314,0.0,0.0,-27.24215820091974,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.93,0.0,0.0,-44.00842508597851,0.0,0.0,-27.33044820091974,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.94,0.0,0.0,-44.282612467987704,0.0,0.0,-27.41873820091974,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
3.95,0.0,0.0,-44.5576827499969,0.0,0.0,-27.50702820091974,1.4715000000000003,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
